,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
16,Mosul,Iraq,2016-06-12,NULL,2016-06-12,ICEWS24632118,Iraqi troops attacked ISIS positions south of Mosul on Sunday as the US-led coalition intensifies its campaign against the militants on multiple fronts across their self-proclaimed caliphate.,Use conventional military force,Iraqi forces attack ISIS positions south of Mosul,"(2016, 23, 3)",-10,36.335,43.1189,6,Muhafazat Ninawa,Al Arabiya,2,Factiva,Iraq,Military (Iraq),"Government,Military",41419139,Iraq,Islamic State of Iraq and the Levant,"Dissident,Muslim,Sunni,Insurgents,Fundamentalist,International Religious,Ideological",2016
17,Mosul,Iraq,2016-06-12,NULL,2016-06-12,ICEWS24632117,"Officers involved in the operation said Iraqi forces had advanced in tanks and armored vehicles towards the village of Haj Ali, about 60 km (40 miles) south of Mosul, under cover of coalition airstrikes and artillery fire.",Make statement,Iraqi forces attack ISIS positions south of Mosul,"(2016, 23, 3)",0,36.335,43.1189,6,Muhafazat Ninawa,Al Arabiya,3,Factiva,Iraq,Police (Iraq),"Government,Police",41419139,Iraq,Military (Iraq),"Government,Military",2016
28,Baghdad,Iraq,2016-06-13,NULL,2016-06-13,ICEWS24630973,BAGHDAD (Reuters) - Iraq is investigating allegations that Shi'ite militiamen helping the army retake Falluja have executed dozens of Sunni Muslim men from the city held by Islamic State.,Investigate,Iraq makes arrests over reports of Sunnis executed in Falluja,"(2016, 24, 3)",-2,33.3406,44.4009,6,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Iraq,NULL,41416887,Iraq,Government (Iraq),Government,2016
29,Baghdad,Iraq,2016-06-13,NULL,2016-06-13,ICEWS24630974,BAGHDAD (Reuters) - Iraq is investigating allegations that Shi'ite militiamen helping the army retake Falluja have executed dozens of Sunni Muslim men from the city held by Islamic State.,Coerce,Iraq makes arrests over reports of Sunnis executed in Falluja,"(2016, 24, 3)",-7,33.3406,44.4009,6,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Iraq,NULL,41416887,Iraq,Men (Iraq),"General Population / Civilian / Social,Social",2016
30,Doha,Qatar,2016-06-13,NULL,2016-06-13,ICEWS24630961,"DOHA, June 13 (Reuters) - A Dutch woman who was arrested in March after she told police she had been drugged and raped was convicted of having sex out of wedlock by a Qatari court on Monday and given a one-year suspended sentence, state-owned Al Jazeera reported.","Arrest, detain, or charge with legal action",Qatar to deport Dutch woman for 'illicit sex' after rape report,"(2016, 24, 3)",-5,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,1,Factiva,Qatar,Qatar,NULL,41416891,Netherlands,Women (Netherlands),"General Population / Civilian / Social,Social",2016
31,Doha,Qatar,2016-06-13,NULL,2016-06-13,ICEWS24630960,"The man she said raped her, a Syrian identified in court as Omar Abdullah Al-Hasan, pleaded guilty to charges of illicit consensual sex and being drunk in a public and was sentenced to 140 lashes, Al Jazeera quoted a court official as saying.",Acknowledge or claim responsibility,Qatar to deport Dutch woman for 'illicit sex' after rape report,"(2016, 24, 3)",0,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,3,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",41416891,Qatar,Qatar,NULL,2016
32,Doha,Qatar,2016-06-13,NULL,2016-06-13,ICEWS24630962,"The man she said raped her, a Syrian identified in court as Omar Abdullah Al-Hasan, pleaded guilty to charges of illicit consensual sex and being drunk in a public and was sentenced to 140 lashes, Al Jazeera quoted a court official as saying.",Sexually assault,Qatar to deport Dutch woman for 'illicit sex' after rape report,"(2016, 24, 3)",-9,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,3,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",41416891,Netherlands,Women (Netherlands),"General Population / Civilian / Social,Social",2016
33,Riyadh,Saudi Arabia,2016-06-13,NULL,2016-06-13,ICEWS24631031,"Prince Mohammed, 30, who is also defence minister, will hold talks with US officials on 'strengthening bilateral relations and discussing regional matters of mutual interest', the Saudi Press Agency said without giving details on the programme of the visit or its duration.",Express intent to meet or negotiate,Powerful Saudi prince visits US,"(2016, 24, 3)",4,24.6877,46.7219,6,Mintaqat ar Riyad,Agence France-Presse,4,Factiva,Saudi Arabia,Salman bin Abdulaziz al-Saud,"Government,Executive,Executive Office,Elite",41416912,United States,United States,NULL,2016
34,Manama,Bahrain,2016-06-13,NULL,2016-06-13,ICEWS24630957,"Bahraini security forces on Monday rearrested leading human rights activist Nabeel Rajab in a dawn raid in the Gulf kingdom, his family said on Twitter.",Use tactics of violent repression,Top human rights activist rearrested in Bahrain,"(2016, 24, 3)",-9,26.2154,50.5832,6,Capital Governorate,Agence France-Presse,1,Factiva,Bahrain,Military Personnel - Special (Bahrain),"Government,Military",41416914,Bahrain,Nabeel Rajab,"Dissident,Human Rights IGOs,Nongovernmental Organization (International),Protestors / Popular Opposition / Mobs",2016
35,Manama,Bahrain,2016-06-13,NULL,2016-06-13,ICEWS24630956,"The activist, who has led anti-government marches and heads the Bahrain Centre for Human Rights, had previously served two years in jail for taking part in unauthorised protests.",Demonstrate or rally,Top human rights activist rearrested in Bahrain,"(2016, 24, 3)",-6.5,26.2154,50.5832,6,Capital Governorate,Agence France-Presse,4,Factiva,Bahrain,Nabeel Rajab,"Dissident,Human Rights IGOs,Nongovernmental Organization (International),Protestors / Popular Opposition / Mobs",41416914,NULL,Unspecified Actor,Unspecified,2016
36,Beirut,Lebanon,2016-06-13,NULL,2016-06-13,ICEWS24631045,"BEIRUT, June 13 (Reuters) - The Association of Banks in Lebanon said on Monday that a bomb attack outside Blom Bank's Beirut headquarters had targeted the entire banking sector and was aimed at destabilising the Lebanese economy.",Make statement,UPDATE 1-Lebanese banks say Blom Bank attack targets them all,"(2016, 24, 3)",0,33.8889,35.4944,6,Beyrouth,Reuters News,2,Factiva,Lebanon,Bank (Lebanon),"Social,Business",41416920,Lebanon,Lebanon,NULL,2016
37,Doha,Qatar,2016-06-13,NULL,2016-06-13,ICEWS24631082,"DOHA: A Dutch woman who was arrested in March after she told police she had been drugged and raped was convicted of having sex out of wedlock by a Qatari court on Monday and given a one-year suspended sentence, state-owned Al Jazeera reported.","Arrest, detain, or charge with legal action",Qatar to deport Dutch woman for 'illicit sex' after rape report,"(2016, 24, 3)",-5,25.2793,51.5224,6,Baladiyat ad Dawhah,Channel NewsAsia,1,Factiva,Qatar,Qatar,NULL,41416967,Netherlands,Women (Netherlands),"General Population / Civilian / Social,Social",2016
38,Doha,Qatar,2016-06-13,NULL,2016-06-13,ICEWS24631081,"The man she said raped her, a Syrian identified in court as Omar Abdullah Al-Hasan, pleaded guilty to charges of illicit consensual sex and being drunk in a public and was sentenced to 140 lashes, Al Jazeera quoted a court official as saying.",Acknowledge or claim responsibility,Qatar to deport Dutch woman for 'illicit sex' after rape report,"(2016, 24, 3)",0,25.2793,51.5224,6,Baladiyat ad Dawhah,Channel NewsAsia,3,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",41416967,Qatar,Qatar,NULL,2016
