,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
60,Doha,Qatar,2017-05-15,NULL,2017-05-15,ICEWS27589712,"Foreign Minister, Prof. Ibrahim Ghandour said in press statements following the meeting that the Qatari Prime Minister has affirmed that his country will continue to support Sudan to Sudan.",Make statement,Al-Basher Receives Qatari Prime Minister,"(2017, 20, 3)",0,25.2793,51.5224,5,Baladiyat ad Dawhah,Unknown,2,Factiva,Sudan,Ibrahim Ghandur,"Muslim,(National) Major Party,Parties,Ideological,International Religious,Far Right,Foreign Ministry,Government,Executive,Executive Office,Fundamentalist",44267126,Qatar,Head of Government (Qatar),"Executive Office,Executive,Government",2017
61,Doha,Qatar,2017-05-15,NULL,2017-05-15,ICEWS27589713,"Foreign Minister, Prof. Ibrahim Ghandour said in press statements following the meeting that the Qatari Prime Minister has affirmed that his country will continue to support Sudan to Sudan.",Express intent to engage in diplomatic cooperation (such as policy support),Al-Basher Receives Qatari Prime Minister,"(2017, 20, 3)",4.5,25.2793,51.5224,5,Baladiyat ad Dawhah,Unknown,2,Factiva,Qatar,Qatar,NULL,44267126,Sudan,Sudan,NULL,2017
62,Doha,Qatar,2017-05-15,NULL,2017-05-15,ICEWS27589689,"The inaugural session was addressed by the Amir of Qatar, Sheikh, Tamim Bin Hammad Al-Thani who welcomed the participants, calling on the international community to initiate new types of cooperation and partnerships to stop war, maintain peace and cooperation to realize economic revival.",Appeal for de-escalation of military engagement,With Participation of President Al-Basher - Doha Forum Activities Start,"(2017, 20, 3)",-0.3,25.2793,51.5224,5,Baladiyat ad Dawhah,Unknown,2,Factiva,Qatar,Head of Government (Qatar),"Executive Office,Executive,Government",44267127,NULL,Unidentified State Actor,NULL,2017
63,Doha,Qatar,2017-05-15,NULL,2017-05-15,ICEWS27589690,"The Deputy UN Secretary General, Amina Mohammed has lauded Qatar for playing basic role in provision of assistances to the poverty and conflicts affected -population, calling for exerting more efforts to end these challenges.",Praise or endorse,With Participation of President Al-Basher - Doha Forum Activities Start,"(2017, 20, 3)",3.4,25.2793,51.5224,5,Baladiyat ad Dawhah,Unknown,6,Factiva,Kenya,Amina Mohamed,"Executive,Foreign Ministry,Government",44267127,Qatar,Qatar,NULL,2017
64,Doha,Qatar,2017-05-15,NULL,2017-05-15,ICEWS27589516,"Professor Ibrahim Ghandour, the Minister for Foreign Relations, said president Boubakar of Mali thanked the Sudan and president Bashir for the support provided for his country.",Praise or endorse,Bashir Meets His Malian Counterpart,"(2017, 20, 3)",3.4,25.2793,51.5224,5,Baladiyat ad Dawhah,Unknown,3,Factiva,Mali,Head of Government (Mali),"Government,Executive Office,Executive",44267128,Sudan,Sudan,NULL,2017
67,Ma'an,Jordan,2017-05-15,NULL,2017-05-15,ICEWS27589961,"Clashes broke out between the activists and Palestinian police who arrived to reopen the road, to allow hundreds of gridlocked commuters to continue.","Protest violently, riot","Palestinian Activists Block Roads for 2nd Day, Calling for Increased Support of Hunger Strikers","(2017, 20, 3)",-7.5,30.1962,35.7341,5,Muhafazat Ma`an,FARS News Agency,5,Factiva,Occupied Palestinian Territory,"Activist (Palestinian Territory, Occupied)","Human Rights NGOs,Human Rights IGOs,Nongovernmental Organization (International),Nongovernmental Organizations / Activists",44267545,Occupied Palestinian Territory,"Police (Palestinian Territory, Occupied)","Police,Government",2017
68,Ma'an,Jordan,2017-05-15,NULL,2017-05-15,ICEWS27589962,"Clashes broke out between the activists and Palestinian police who arrived to reopen the road, to allow hundreds of gridlocked commuters to continue.",Use conventional military force,"Palestinian Activists Block Roads for 2nd Day, Calling for Increased Support of Hunger Strikers","(2017, 20, 3)",-10,30.1962,35.7341,5,Muhafazat Ma`an,FARS News Agency,5,Factiva,Occupied Palestinian Territory,"Police (Palestinian Territory, Occupied)","Police,Government",44267545,Occupied Palestinian Territory,"Activist (Palestinian Territory, Occupied)","Human Rights NGOs,Human Rights IGOs,Nongovernmental Organization (International),Nongovernmental Organizations / Activists",2017
69,Amman,Jordan,2017-05-15,NULL,2017-05-15,ICEWS27589970,"Jordan, Palestine and Egypt reiterated their commitment to the two-state solution as the only solution to the Palestinian-Israeli conflict, expressing their willingness to cooperate with the US administration to achieve that goal.",Express intent to engage in diplomatic cooperation (such as policy support),"Jordan, Egypt, Palestine reiterate commitment to two-state solution","(2017, 20, 3)",4.5,31.9552,35.945,5,Muhafazat `Amman,Al Arabiya,3,Factiva,Occupied Palestinian Territory,"Palestinian Territory, Occupied",NULL,44267658,United States,Government (United States),Government,2017
70,Amman,Jordan,2017-05-15,NULL,2017-05-15,ICEWS27589971,"Jordan, Palestine and Egypt reiterated their commitment to the two-state solution as the only solution to the Palestinian-Israeli conflict, expressing their willingness to cooperate with the US administration to achieve that goal.",Express intent to engage in diplomatic cooperation (such as policy support),"Jordan, Egypt, Palestine reiterate commitment to two-state solution","(2017, 20, 3)",4.5,31.9552,35.945,5,Muhafazat `Amman,Al Arabiya,3,Factiva,Egypt,Egypt,NULL,44267658,United States,Government (United States),Government,2017
71,Ramadi,Iraq,2017-05-15,NULL,2017-05-15,ICEWS27589771,"Security forces rushed to the scene, surrounded the house and exchanged fire with the suicide bombers, leading them to blow up their explosive belts, killing a civilian and wounding four others.",Use conventional military force,4 Suicide bombers killed during clashes with police in Iraq,"(2017, 20, 3)",-10,33.4206,43.3078,5,Muhafazat al Anbar,EFE News Service,5,Factiva,Iraq,Military Personnel - Special (Iraq),"Government,Military",44267860,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2017
