,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
22,Damascus,Syria,2017-06-22,NULL,2017-06-22,ICEWS27754171,Two suspects accused of transporting and aiding the three terrorists who killed a female Border Police officer at the Old City's Damascus Gate and wounded two others in the Muslim Quarter last Friday were arrested by police early Wednesday morning.,"Arrest, detain, or charge with legal action",Police arrest two suspects for aiding three attackers in murder of Hadas Malka. Mother of one suspect in custody after massive weekend crackdown,"(2017, 25, 3)",-5,33.5102,36.2913,6,Dimashq,The Jerusalem Post,1,Factiva,Israel,Police (Israel),"Government,Police",44658092,Israel,Criminal (Israel),"Dissident,Criminals / Gangs",2017
23,Damascus,Syria,2017-06-22,NULL,2017-06-22,ICEWS27754172,Two suspects accused of transporting and aiding the three terrorists who killed a female Border Police officer at the Old City's Damascus Gate and wounded two others in the Muslim Quarter last Friday were arrested by police early Wednesday morning.,Use unconventional violence,Police arrest two suspects for aiding three attackers in murder of Hadas Malka. Mother of one suspect in custody after massive weekend crackdown,"(2017, 25, 3)",-9,33.5102,36.2913,6,Dimashq,The Jerusalem Post,1,Factiva,Israel,Criminal (Israel),"Dissident,Criminals / Gangs",44658092,Israel,Police (Israel),"Government,Police",2017
24,Damascus,Syria,2017-06-22,NULL,2017-06-22,ICEWS27754173,Two suspects accused of transporting and aiding the three terrorists who killed a female Border Police officer at the Old City's Damascus Gate and wounded two others in the Muslim Quarter last Friday were arrested by police early Wednesday morning.,Use unconventional violence,Police arrest two suspects for aiding three attackers in murder of Hadas Malka. Mother of one suspect in custody after massive weekend crackdown,"(2017, 25, 3)",-9,33.5102,36.2913,6,Dimashq,The Jerusalem Post,1,Factiva,Israel,Criminal (Israel),"Dissident,Criminals / Gangs",44658092,Israel,Citizen (Israel),"Social,General Population / Civilian / Social",2017
25,NULL,Saudi Arabia,2017-06-22,NULL,2017-06-22,ICEWS27754074,The $110 billion arms deal Donald Trump announced on his visit to Saudi Arabia is like the president himself - a lot of hype but little substance.,Make a visit,Trump's Saudi arms deal is 'fake news',"(2017, 25, 3)",1.9,24.6877,46.7219,6,NULL,The Jerusalem Post,1,Factiva,United States,Donald Trump,"Government,Executive Office,Executive",44658116,Saudi Arabia,Saudi Arabia,NULL,2017
26,NULL,Saudi Arabia,2017-06-22,NULL,2017-06-22,ICEWS27754075,The $110 billion arms deal Donald Trump announced on his visit to Saudi Arabia is like the president himself - a lot of hype but little substance.,Host a visit,Trump's Saudi arms deal is 'fake news',"(2017, 25, 3)",2.8,24.6877,46.7219,6,NULL,The Jerusalem Post,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,44658116,United States,Donald Trump,"Government,Executive Office,Executive",2017
27,Mecca,Saudi Arabia,2017-06-22,NULL,2017-06-22,ICEWS27754126,He says Iran has designs on Mecca.,Make statement,"In reshuffle, young prince becomes heir to Saudi throne","(2017, 25, 3)",0,21.4267,39.8261,6,Makkah,The Jerusalem Post,5,Factiva,Saudi Arabia,Muhammad bin Nayef,"Interior / Home Ministry,Government,Executive",44658121,Iran,Iran,NULL,2017
28,Mosul,Iraq,2017-06-23,NULL,2017-06-23,ICEWS27756770,"The mosque's destruction, which Iraq says was done by ISIS as Iraqi security forces closed in on it, is partly symbolic, as well as marking an end to ISIS power in Mosul.",Make statement,"In last gasp, ISIS blows up historic Mosul mosque where 'caliphate' was declared","(2017, 25, 3)",0,36.335,43.1189,6,Muhafazat Ninawa,The Jerusalem Post,2,Factiva,Iraq,Iraq,NULL,44664448,Iraq,Islamic State of Iraq and the Levant,"International Religious,Fundamentalist,Dissident,Insurgents,Sunni,Ideological,Muslim",2017
32,NULL,Qatar,2017-06-23,NULL,2017-06-23,ICEWS27764226,State-owned Qatar Petroleum (QP) on Thursday denied a Reuters report stating that the company had canceled holidays for expatriate executives and engineers and barred them and from leaving the country as result of a rift with other Arab powers.,Deny responsibility,QP Denies Travel Ban Report,"(2017, 25, 3)",-5,25.2793,51.5224,6,NULL,The Oil Daily,1,Factiva,Qatar,Public Sector (Qatar),"Government,State Owned Enterprises",44681537,United Kingdom,Reuters,"Social,News,Media",2017
33,NULL,Saudi Arabia,2017-06-23,NULL,2017-06-23,ICEWS27764227,"Reuters reported that QP put the orders in place a day after Saudi Arabia, the UAE, Bahrain and Egypt cut trade and transport ties with Qatar after accusing the gas-rich Gulf country of supporting Islamist groups and cozying up to Iran.",Accuse,QP Denies Travel Ban Report,"(2017, 25, 3)",-2,24.6877,46.7219,6,NULL,The Oil Daily,2,Factiva,Qatar,Public Sector (Qatar),"Government,State Owned Enterprises",44681537,Saudi Arabia,Saudi Arabia,NULL,2017
54,Riyadh,Saudi Arabia,2017-06-25,NULL,2017-06-25,ICEWS27756666,"At the moment, Qatar is testing the patience of its neighbors by supporting Hezbollah, Hamas, Islamic State (ISIS) and Jabhat al-Nusrah.",Praise or endorse,"Trump, Qatar and Saudi Arabia","(2017, 25, 3)",3.4,24.6877,46.7219,6,Mintaqat ar Riyad,The Jerusalem Post,6,Factiva,Qatar,Qatar,NULL,44664430,Lebanon,Hezbollah,"Shia,National Religious,Social,(National) Minor Party,Dissident,International Religious,Parties,Organized Violent,Far Left,Ideological",2017
55,Riyadh,Saudi Arabia,2017-06-25,NULL,2017-06-25,ICEWS27756667,"At the moment, Qatar is testing the patience of its neighbors by supporting Hezbollah, Hamas, Islamic State (ISIS) and Jabhat al-Nusrah.",Praise or endorse,"Trump, Qatar and Saudi Arabia","(2017, 25, 3)",3.4,24.6877,46.7219,6,Mintaqat ar Riyad,The Jerusalem Post,6,Factiva,Qatar,Qatar,NULL,44664430,Occupied Palestinian Territory,Hamas,"Dissident,Nongovernmental Organization (International),International Religious,(National) Major Party,Parties,Muslim",2017
56,Riyadh,Saudi Arabia,2017-06-25,NULL,2017-06-25,ICEWS27756668,"At the moment, Qatar is testing the patience of its neighbors by supporting Hezbollah, Hamas, Islamic State (ISIS) and Jabhat al-Nusrah.",Praise or endorse,"Trump, Qatar and Saudi Arabia","(2017, 25, 3)",3.4,24.6877,46.7219,6,Mintaqat ar Riyad,The Jerusalem Post,6,Factiva,Qatar,Qatar,NULL,44664430,Syria,Jabhat al-Nusra,"Dissident,Radicals / Extremists / Fundamentalists",2017
