,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
20,NULL,Syria,2017-09-20,NULL,2017-09-20,ICEWS28068340,"Netanyahu's speech began with enumerating Israel's diplomatic breakthroughs, and how the country has significantly improved its relations with many countries because of what it has to offer in terms of technology and anti-terrorism expertise, and ended with a warning that it would not tolerate Iran's efforts to establish permanent bases on Israel's borders or open new terrorist fronts against Israel in Syria.",Engage in diplomatic cooperation,"PM: Iran risks 'mortal peril' by threatening Israel. At UN, Netanyahu says fix or nix nuclear deal. In Farsi, tells Iranians: You are Israel's friends","(2017, 38, 3)",3.5,33.5102,36.2913,9,NULL,The Jerusalem Post,2,Factiva,Syria,Syria,NULL,45417882,NULL,International,NULL,2017
64,Damascus,Syria,2017-09-25,NULL,2017-09-25,ICEWS28063814,Syrian state news agency SANA quoted Muallem as saying on Sunday that Damascus 'does not recognise anything but a unified Iraq.',Reduce relations,Syria government rejects Iraqi Kurdish independence vote,"(2017, 39, 3)",-4,33.5102,36.2913,9,Dimashq,Agence France-Presse,3,Factiva,Syria,Syria,NULL,45407191,Iraq,Iraq,NULL,2017
65,Damascus,Syria,2017-09-25,NULL,2017-09-25,ICEWS28063813,"'This step is unacceptable and we do not recognise it,' he added, saying he had discussed his government's position with Iraq's foreign minister.",Engage in negotiation,Syria government rejects Iraqi Kurdish independence vote,"(2017, 39, 3)",7,33.5102,36.2913,9,Dimashq,Agence France-Presse,5,Factiva,Syria,Walid Muallem,"Government,Foreign Ministry,Executive,Elite,Executive Office",45407191,Iraq,Foreign Affairs (Iraq),"Foreign Ministry,Executive,Government",2017
66,Damascus,Syria,2017-09-25,NULL,2017-09-25,ICEWS28063815,"'This step is unacceptable and we do not recognise it,' he added, saying he had discussed his government's position with Iraq's foreign minister.",Engage in negotiation,Syria government rejects Iraqi Kurdish independence vote,"(2017, 39, 3)",7,33.5102,36.2913,9,Dimashq,Agence France-Presse,5,Factiva,Iraq,Foreign Affairs (Iraq),"Foreign Ministry,Executive,Government",45407191,Syria,Walid Muallem,"Government,Foreign Ministry,Executive,Elite,Executive Office",2017
67,Deir ez-Zor,Syria,2017-09-25,NULL,2017-09-25,ICEWS28063956,"BEIRUT, Sept 25 (Reuters) - U.S.-backed Syrian militias said Russian jets and Syrian government forces struck their positions in Deir al-Zor province on Monday, killing and injuring a number of fighters.",Make statement,U.S.-backed SDF say attacked by Russian jets in east Syria,"(2017, 39, 3)",0,35.3359,40.1408,9,Dayr az Zawr,Reuters News,1,Factiva,Syria,Al-Jaysh al-Sha'bi,"Government,Military",45407238,Syria,Military (Syria),"Government,Military",2017
68,Damascus,Syria,2017-09-25,NULL,2017-09-25,ICEWS28063957,"The Syrian Democratic Forces, an alliance of Kurdish and Arab militias, said they came under attack near a major gas field they had seized from Islamic State in recent days.",Make statement,U.S.-backed SDF say attacked by Russian jets in east Syria,"(2017, 39, 3)",0,33.5102,36.2913,9,Dimashq,Reuters News,3,Factiva,Syria,Military (Syria),"Government,Military",45407238,Syria,Syrian Kurds,"Kurd (Ethnic Group),National Ethnic,Social,International Ethnic,National Ethnic Minority",2017
77,Baghdad,Iraq,2017-09-25,NULL,2017-09-25,ICEWS28064027,BAGHDAD (Reuters) - Iraq on Monday executed 42 Sunni Muslim militants convicted on terrorism charges ranging from killing members of security forces to detonating car bombs.,Coerce,Iraq hangs 42 Sunni militants convicted of terrorism,"(2017, 39, 3)",-7,33.3406,44.4009,9,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Iraq,NULL,45407701,Iraq,Muslim Militant (Iraq),"Dissident,Muslim,International Religious,Rebel",2017
78,Baghdad,Iraq,2017-09-25,NULL,2017-09-25,ICEWS28064028,"The biggest mass execution this year in Iraq came after the government came after Sunni suicide attacks killed at least 60 people near the southern city of Nassiriya, a Shi'ite area, on Sept. 14, prompting Shi'ite demands for tougher judicial action.",Carry out suicide bombing,Iraq hangs 42 Sunni militants convicted of terrorism,"(2017, 39, 3)",-10,33.3406,44.4009,9,Muhafazat Baghdad,Reuters News,2,Factiva,Iraq,Muslim (Iraq),"Muslim,International Religious,Social,National Religious",45407701,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2017
79,Beirut,Lebanon,2017-09-25,NULL,2017-09-25,ICEWS28064248,"Many public sector workers went out on strike on Monday after the constitutional council, an arm of the judiciary, decided on Friday to reject the tax law passed by parliament to finance a $917 million public sector pay rise.",Conduct strike or boycott,Lebanon still plans tax increases to fund public sector pay rise -senior official,"(2017, 39, 3)",-6.5,33.8889,35.4944,9,Beyrouth,Reuters News,2,Factiva,Lebanon,Public Sector (Lebanon),"State Owned Enterprises,Government",45407704,NULL,Unspecified Actor,Unspecified,2017
80,Arbil,Iraq,2017-09-25,NULL,2017-09-25,ICEWS28064103,"The radio reported that during a press conference in Erbil on 24 September in the lead-up to the referendum, when Israeli reporter Gideon Kouts asked the Kurdish leader about the argument that opponents of establishing a Kurdish state did not want another country like Israel to emerge, Barzani said that the argument was despicable and meaningless.",Make an appeal or request,Israeli media comments on Kurdish referendum,"(2017, 39, 3)",3,-12.7333,45.1333,9,Muhafazat Arbil,BBC Monitoring Middle East,3,Factiva,Israel,Media Personnel (Israel),"Media,Social",45407717,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2017
