,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
37,NULL,Iraq,2017-09-29,Qada' al Hawijah,2017-09-29,ICEWS28093488,"Today, Iraqi security forces, including Iranian-backed Shi'a militias, are assaulting Hawija from the west, while the Kurds hold the line to the east.",Use conventional military force,Baghdad threatens to send troops to Kirkuk after Kurdish referendum. Disputed city's fields contain 4% of the world's oil,"(2017, 39, 3)",-10,35.327,43.7542,9,Muhafazat Kirkuk,The Jerusalem Post,3,Factiva,Iraq,Military Personnel - Special (Iraq),"Government,Military",45481808,Iraq,Iraq,NULL,2017
38,NULL,Jordan,2017-09-29,NULL,2017-09-29,ICEWS28094306,"It is the duty of Muslim governments to treat them as aggressive belligerents and sworn enemies, and to boycott them.'","Impose embargo, boycott, or sanctions",From our Archives,"(2017, 39, 3)",-8,31.9552,35.945,9,NULL,The Jerusalem Post,5,Factiva,Jordan,Government (Jordan),Government,45481825,Jordan,Citizen (Jordan),"General Population / Civilian / Social,Social",2017
69,NULL,Iraq,2017-10-02,NULL,2017-10-02,ICEWS28085796,"Tillerson has been widely reported in the international media to have said in a statement on 29 September that the US does not recognise the Iraqi Kurdistan referendum results because it lacks legitimacy and that the US continues to back 'a united, democratic and prosperous Iraq'.",Praise or endorse,US position on Kurdish referendum 'disappointed' Iraqi Kurds,"(2017, 40, 3)",3.4,36.2267,44.7611,10,Kurdistan,BBC Monitoring Middle East,3,Factiva,United States,United States,NULL,45461922,Iraq,Iraq,NULL,2017
70,NULL,Syria,2017-10-02,NULL,2017-10-02,ICEWS28085858,"The division is made up of Afghan volunteers supported by Iran, fighting with government forces in Syria.",Use unconventional violence,Iran Guards ‘recruiting Afghan children as young as 14’ to fight in Syria,"(2017, 40, 3)",-9,33.5102,36.2913,10,NULL,Al Arabiya,5,Factiva,Afghanistan,Citizen (Afghanistan),"Social,General Population / Civilian / Social",45461936,Syria,Military (Syria),"Government,Military",2017
71,Doha,Qatar,2017-10-02,NULL,2017-10-02,ICEWS28085742,UAE’s Minister of State for Foreign Affairs Anwar Gargash said Doha’s deeds have returned to haunt it.”,Make statement,UAE minister Gargash says Doha’s deeds ‘have returned to haunt it’,"(2017, 40, 3)",0,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Arabiya,1,Factiva,Qatar,Ministry (Qatar),Government,45461938,Qatar,Qatar,NULL,2017
72,Doha,Qatar,2017-10-02,NULL,2017-10-02,ICEWS28085743,"In light of Doha’s decision to withdraw nationalities from a spate of Qatari citizens who have voiced their opposition to the government, the UAE’s Minister of State for Foreign Affairs Anwar Gargash said Doha’s deeds have returned to haunt it.”",Make statement,UAE minister Gargash says Doha’s deeds ‘have returned to haunt it’,"(2017, 40, 3)",0,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Arabiya,3,Factiva,Qatar,Ministry (Qatar),Government,45461938,Qatar,Qatar,NULL,2017
73,Doha,Qatar,2017-10-02,NULL,2017-10-02,ICEWS28085744,"In light of Doha’s decision to withdraw nationalities from a spate of Qatari citizens who have voiced their opposition to the government, the UAE’s Minister of State for Foreign Affairs Anwar Gargash said Doha’s deeds have returned to haunt it.”",Criticize or denounce,UAE minister Gargash says Doha’s deeds ‘have returned to haunt it’,"(2017, 40, 3)",-2,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Arabiya,3,Factiva,United Arab Emirates,Anwar Gargash,"Government,Foreign Ministry,Executive",45461938,Qatar,Government (Qatar),Government,2017
74,NULL,Egypt,2017-10-02,NULL,2017-10-02,ICEWS28085777,"The Undersecretary of Foreign Ministry, Ambassador Abdul-Ghani Al-Naeem underscored that Egypt has supported Sudan during current sessions of UN Human Rights Council.",Praise or endorse,FM Undersecretary Says Egypt Backed Sudan At UN Human Rights Council Meetings,"(2017, 40, 3)",3.4,30.0626,31.2497,10,NULL,Unknown,1,Factiva,Egypt,Egypt,NULL,45462019,Sudan,Sudan,NULL,2017
75,Ramadi,Iraq,2017-10-02,NULL,2017-10-02,ICEWS28085932,"'The terrorist attack that ISIL carried out on September 27 on Ramadi was aiming at the fall of regions in west and south of the city,” Maj.",Use conventional military force,Fifty ISIL Members Killed as Troops Repulse Ramadi Attacks,"(2017, 40, 3)",-10,33.4206,43.3078,10,Muhafazat al Anbar,FARS News Agency,2,Factiva,Iraq,Islamic State of Iraq and the Levant,"Dissident,Insurgents,Ideological,Muslim,Fundamentalist,International Religious,Sunni",45462046,Iraq,Iraq,NULL,2017
76,Beirut,Lebanon,2017-10-02,NULL,2017-10-02,ICEWS28085784,Hezbollah and other pro-government forces are battling the Islamic State group in eastern Syria.,Use conventional military force,Drone strike kills at least 8 Hezbollah fighters in Syria,"(2017, 40, 3)",-10,33.8889,35.4944,10,Beyrouth,Associated Press Newswires,5,Factiva,Lebanon,Hezbollah,"Social,Ideological,Parties,Dissident,(National) Minor Party,Organized Violent,National Religious,Shia,International Religious,Far Left",45462124,Iraq,Islamic State of Iraq and the Levant,"Dissident,Insurgents,Ideological,Muslim,Fundamentalist,International Religious,Sunni",2017
77,Beirut,Lebanon,2017-10-02,NULL,2017-10-02,ICEWS28085785,Hezbollah and other pro-government forces are battling the Islamic State group in eastern Syria.,Use conventional military force,Drone strike kills at least 8 Hezbollah fighters in Syria,"(2017, 40, 3)",-10,33.8889,35.4944,10,Beyrouth,Associated Press Newswires,5,Factiva,Syria,Military (Syria),"Government,Military",45462124,Iraq,Islamic State of Iraq and the Levant,"Dissident,Insurgents,Ideological,Muslim,Fundamentalist,International Religious,Sunni",2017
78,Beirut,Lebanon,2017-10-02,NULL,2017-10-02,ICEWS28085786,Hezbollah and other pro-government forces are battling the Islamic State group in eastern Syria.,Use conventional military force,Drone strike kills at least 8 Hezbollah fighters in Syria,"(2017, 40, 3)",-10,33.8889,35.4944,10,Beyrouth,Associated Press Newswires,5,Factiva,Iraq,Islamic State of Iraq and the Levant,"Dissident,Insurgents,Ideological,Muslim,Fundamentalist,International Religious,Sunni",45462124,Lebanon,Hezbollah,"Social,Ideological,Parties,Dissident,(National) Minor Party,Organized Violent,National Religious,Shia,International Religious,Far Left",2017
79,Beirut,Lebanon,2017-10-02,NULL,2017-10-02,ICEWS28085787,Hezbollah and other pro-government forces are battling the Islamic State group in eastern Syria.,Use conventional military force,Drone strike kills at least 8 Hezbollah fighters in Syria,"(2017, 40, 3)",-10,33.8889,35.4944,10,Beyrouth,Associated Press Newswires,5,Factiva,Iraq,Islamic State of Iraq and the Levant,"Dissident,Insurgents,Ideological,Muslim,Fundamentalist,International Religious,Sunni",45462124,Syria,Military (Syria),"Government,Military",2017
80,NULL,Qatar,2017-10-02,NULL,2017-10-02,ICEWS28085783,"Qatar underlined the importance of the London International Conference on Somalia, calling on the international community and all actors to redouble efforts to address the deteriorating humanitarian situation and continue coordination of assistance and capacity-building to support and develop Somali institutions, particularly human rights and security institutions, in order to maintain progress, confront terrorist and extremist organisations and build a state of law.",Make an appeal or request,Qatar Praises Measures by Govt On Human Rights,"(2017, 40, 3)",3,25.2793,51.5224,10,NULL,Unknown,4,Factiva,Qatar,Qatar,NULL,45462138,NULL,Unidentified State Actor,NULL,2017
85,NULL,Syria,2017-10-02,NULL,2017-10-02,ICEWS28086013,"The Uighur militant addressed fellow countrymen currently fighting in the ranks of Syrian factions, such as Ahrar al-Sham and Jaysh al-Islam, urging them to defect to IS.",Make an appeal or request,IS video appeals to Uighurs in Syria to join group,"(2017, 40, 3)",3,35.1667,40.2833,10,Dayr az Zawr,BBC Monitoring Middle East,5,Factiva,Syria,Militant (Syria),Unidentified Forces,45462301,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",2017
86,NULL,Iraq,2017-10-02,NULL,2017-10-02,ICEWS28086079,"Iranian and Iraqi forces conducted joint military exercises on Monday near the border with Iraq's autonomous Kurdistan region, a Kurdish official said, amid tensions over the Kurds' independence vote.",Cooperate militarily,"Iran, Iraq hold exercises near Iraqi Kurdistan: Kurdish official","(2017, 40, 3)",7.4,36.2267,44.7611,10,Kurdistan,Agence France-Presse,1,Factiva,Iraq,Iraq,NULL,45462312,Iraq,Iraqi Kurdistan,"International Ethnic,Kurd (Ethnic Group)",2017
87,NULL,Iraq,2017-10-02,NULL,2017-10-02,ICEWS28086080,"Iranian and Iraqi forces conducted joint military exercises on Monday near the border with Iraq's autonomous Kurdistan region, a Kurdish official said, amid tensions over the Kurds' independence vote.",Demonstrate military or police power,"Iran, Iraq hold exercises near Iraqi Kurdistan: Kurdish official","(2017, 40, 3)",-7.2,36.2267,44.7611,10,Kurdistan,Agence France-Presse,1,Factiva,Iran,Iran,NULL,45462312,Iraq,Iraqi Kurdistan,"International Ethnic,Kurd (Ethnic Group)",2017
88,NULL,Iraq,2017-10-02,NULL,2017-10-02,ICEWS28086081,"Iranian and Iraqi forces conducted joint military exercises on Monday near the border with Iraq's autonomous Kurdistan region, a Kurdish official said, amid tensions over the Kurds' independence vote.",Demonstrate military or police power,"Iran, Iraq hold exercises near Iraqi Kurdistan: Kurdish official","(2017, 40, 3)",-7.2,36.2267,44.7611,10,Kurdistan,Agence France-Presse,1,Factiva,Iraq,Iraq,NULL,45462312,Iraq,Iraqi Kurdistan,"International Ethnic,Kurd (Ethnic Group)",2017
89,NULL,Egypt,2017-10-02,NULL,2017-10-02,ICEWS28085961,"Four months since Saudi Arabia, Bahrain, the United Arab Emirates and Egypt imposed a blockade on Qatar, little progress has been made towards a resolution.","Impose blockade, restrict movement",Qatar-Gulf crisis: Your questions answered,"(2017, 40, 3)",-9.5,30.0626,31.2497,10,NULL,Al Jazeera English,2,Factiva,Egypt,Egypt,NULL,45462377,Qatar,Qatar,NULL,2017
