,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
3,Amman,Jordan,2017-03-16,NULL,2017-03-16,ICEWS27382458,"Jordan has an important role to play in making peace between Israel and the Palestinians, US Special Representative for International Negotiations Jason D. Greenblatt said on Wednesday, after meeting in Amman with King Abdullah II.",Consult,Greenblatt: Jordan has important role to play in regional peace efforts,"(2017, 11, 3)",1,31.9552,35.945,3,Muhafazat `Amman,The Jerusalem Post,1,Factiva,United States,United States,NULL,43774476,Jordan,Abdullah II of Jordan,"Government,Executive Office,Executive,Elite",2017
4,Amman,Jordan,2017-03-16,NULL,2017-03-16,ICEWS27382459,"Jordan has an important role to play in making peace between Israel and the Palestinians, US Special Representative for International Negotiations Jason D. Greenblatt said on Wednesday, after meeting in Amman with King Abdullah II.",Consult,Greenblatt: Jordan has important role to play in regional peace efforts,"(2017, 11, 3)",1,31.9552,35.945,3,Muhafazat `Amman,The Jerusalem Post,1,Factiva,Jordan,Abdullah II of Jordan,"Government,Executive Office,Executive,Elite",43774476,United States,United States,NULL,2017
5,Amman,Jordan,2017-03-16,NULL,2017-03-16,ICEWS27382457,"According to The Jordan Times, Abdullah told Greenblatt that the United States also has an important role to play in relaunching talks that have been frozen since April 2014.",Make statement,Greenblatt: Jordan has important role to play in regional peace efforts,"(2017, 11, 3)",0,31.9552,35.945,3,Muhafazat `Amman,The Jerusalem Post,5,Factiva,Jordan,Abdullah II of Jordan,"Government,Executive Office,Executive,Elite",43774476,United States,United States,NULL,2017
7,NULL,Jordan,2017-03-17,NULL,2017-03-17,ICEWS27390175,"Greenblatt is in the region speaking with Israeli, Palestinian and Jordanian leadership ahead of an anticipated US push for a regional peace deal to resolve the Israeli-Palestinian conflict.","Declare truce, ceasefire","Israel, US make progress on joint policy to allow for settlement construction","(2017, 11, 3)",9,31.9552,35.945,3,NULL,The Jerusalem Post,5,Factiva,Jordan,Jordan,NULL,43793249,Occupied Palestinian Territory,"Palestinian Territory, Occupied",NULL,2017
8,NULL,Jordan,2017-03-17,NULL,2017-03-17,ICEWS27390177,"Greenblatt is in the region speaking with Israeli, Palestinian and Jordanian leadership ahead of an anticipated US push for a regional peace deal to resolve the Israeli-Palestinian conflict.","Declare truce, ceasefire","Israel, US make progress on joint policy to allow for settlement construction","(2017, 11, 3)",9,31.9552,35.945,3,NULL,The Jerusalem Post,5,Factiva,Jordan,Jordan,NULL,43793249,Israel,Israel,NULL,2017
9,NULL,Jordan,2017-03-17,NULL,2017-03-17,ICEWS27390178,"Greenblatt is in the region speaking with Israeli, Palestinian and Jordanian leadership ahead of an anticipated US push for a regional peace deal to resolve the Israeli-Palestinian conflict.","Declare truce, ceasefire","Israel, US make progress on joint policy to allow for settlement construction","(2017, 11, 3)",9,31.9552,35.945,3,NULL,The Jerusalem Post,5,Factiva,Occupied Palestinian Territory,"Palestinian Territory, Occupied",NULL,43793249,Jordan,Jordan,NULL,2017
32,Cairo,Egypt,2017-03-19,NULL,2017-03-19,ICEWS27390211,"The conference was to be attended by the commanders of the seven regular armies of Arab countries concerned with the implementation of the Arab collective security pact which was now considered to be coming into force, since it had been ratified by the parliaments of Iraq, Syria, Egypt and Jordan.",Sign formal agreement,From our Archives,"(2017, 11, 3)",8,30.0626,31.2497,3,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Iraq,Iraq,NULL,43793232,Syria,Syria,NULL,2017
33,Cairo,Egypt,2017-03-19,NULL,2017-03-19,ICEWS27390212,"The conference was to be attended by the commanders of the seven regular armies of Arab countries concerned with the implementation of the Arab collective security pact which was now considered to be coming into force, since it had been ratified by the parliaments of Iraq, Syria, Egypt and Jordan.",Sign formal agreement,From our Archives,"(2017, 11, 3)",8,30.0626,31.2497,3,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Egypt,Egypt,NULL,43793232,Syria,Syria,NULL,2017
34,Cairo,Egypt,2017-03-19,NULL,2017-03-19,ICEWS27390227,"The conference was to be attended by the commanders of the seven regular armies of Arab countries concerned with the implementation of the Arab collective security pact which was now considered to be coming into force, since it had been ratified by the parliaments of Iraq, Syria, Egypt and Jordan.",Sign formal agreement,From our Archives,"(2017, 11, 3)",8,30.0626,31.2497,3,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Jordan,Jordan,NULL,43793232,Syria,Syria,NULL,2017
35,Cairo,Egypt,2017-03-19,NULL,2017-03-19,ICEWS27390228,"The conference was to be attended by the commanders of the seven regular armies of Arab countries concerned with the implementation of the Arab collective security pact which was now considered to be coming into force, since it had been ratified by the parliaments of Iraq, Syria, Egypt and Jordan.",Sign formal agreement,From our Archives,"(2017, 11, 3)",8,30.0626,31.2497,3,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Syria,Syria,NULL,43793232,Iraq,Iraq,NULL,2017
36,Cairo,Egypt,2017-03-19,NULL,2017-03-19,ICEWS27390229,"The conference was to be attended by the commanders of the seven regular armies of Arab countries concerned with the implementation of the Arab collective security pact which was now considered to be coming into force, since it had been ratified by the parliaments of Iraq, Syria, Egypt and Jordan.",Sign formal agreement,From our Archives,"(2017, 11, 3)",8,30.0626,31.2497,3,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Egypt,Egypt,NULL,43793232,Iraq,Iraq,NULL,2017
