,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
23,Damascus,Syria,2016-06-05,NULL,2016-06-05,ICEWS24606714,"Access to millions of Syrians in need of help is worsening as violence increases across the war-torn country, the UN humanitarian chief warned Friday, and the Security Council announced it will formally ask Damascus to allow air drops to besieged areas.",Make statement,UN slams Syria for refusing aid to besieged areas,"(2016, 22, 3)",0,33.5102,36.2913,6,Dimashq,Al Arabiya,3,Factiva,NULL,UN Security Council,"International Government Organization,Global,Global Diplomatic IGOs,Global Defense / Security IGOs",41357201,Syria,Syria,NULL,2016
40,Amman,Jordan,2016-06-06,NULL,2016-06-06,ICEWS24606352,"Jordanian government spokesman Mohammed al-Momani confirmed the attack, saying police are now investigating the case and will release additional information as it becomes available.",Make statement,"Update: Assailants arrested, slain officers identified in attack on Jordan intelligence branch","(2016, 23, 3)",0,31.9552,35.945,6,Muhafazat `Amman,Al-Bawaba News,3,Factiva,Jordan,Mohammed al-Momani,Government,41356456,Jordan,Police (Jordan),"Police,Government",2016
41,NULL,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606363,"MOSCOW (Sputnik) — The United Kingdom's special forces are fighting alongside rebels in Syria to defeat Daesh terrorist organization, British media reported Monday, citing rebel commanders.",Use conventional military force,UK Special Forces Operating on Front Line in Syria Against Daesh,"(2016, 23, 3)",-10,33.5102,36.2913,6,NULL,Unknown,2,Factiva,United Kingdom,Military Personnel - Special (United Kingdom),"Military,Government",41356498,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
42,Majdal,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606347,Bassam al-Safadi was nabbed on Wednesday [1 June] after Israeli forces broke into his home in Majdal Shams District and caused excessive property damage.,Seize or damage property,Israel releases Iranian TV correspondent in Golan Heights - website,"(2016, 23, 3)",-9.2,36.567,40.5878,6,Muhafazat al Hasakah,BBC Monitoring Caucasus,3,Factiva,Israel,Israeli Defense Forces,"Government,Military",41356544,Israel,Citizen (Israel),"General Population / Civilian / Social,Social",2016
43,Jarabulus,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606268,"The Syrian Observatory for Human Rights, a Britain-based group that reports on the war, said the US-backed forces had cut the road north from Manbij to Islamic State-held Jarabulus at the Turkish border, which is also expected to be targeted.",Make statement,MID:US-backed Syrians close on IS-held city,"(2016, 23, 3)",0,36.8175,38.0111,6,Muhafazat Halab,Australian Associated Press,3,Factiva,Syria,Syrian Observatory for Human Rights,"Exiles,Dissident",41356558,Syria,Military (Syria),"Military,Government",2016
44,NULL,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606275,"MOSCOW, June 6 (Sputnik) - The United Kingdom's special forces are fighting alongside rebels in Syria to defeat the Islamic States (IS) terrorist organization, British media reported Monday, citing rebel commanders.",Use conventional military force,UK Special Forces Operating on Front Line in Syria Against IS - Reports,"(2016, 23, 3)",-10,33.5102,36.2913,6,NULL,Unknown,1,Factiva,United Kingdom,Military Personnel - Special (United Kingdom),"Military,Government",41356562,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
45,Damascus,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606159,The pro-Damascus al-Manar TV said the army had repelled the assault.,Make statement,Islamic State hits back against Syrian army after advance,"(2016, 23, 3)",0,33.5102,36.2913,6,Dimashq,Reuters News,3,Factiva,Lebanon,Al-Manar,"Social,Far Left,Shia,Dissident,(National) Minor Party,National Religious,International Religious,Organized Violent,Parties,Media,News,Radio News,Ideological",41356565,Syria,Military (Syria),"Military,Government",2016
46,Raqqa,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606160,The Observatory and pro-Damascus Lebanese newspaper al-Akhbar said last week the government forces were targeting the IS-held town of Tabqa in Raqqa province.,Make statement,Islamic State hits back against Syrian army after advance,"(2016, 23, 3)",0,35.9528,39.0079,6,Ar Raqqah,Reuters News,5,Factiva,Syria,Syrian Observatory for Human Rights,"Exiles,Dissident",41356565,Syria,Military (Syria),"Military,Government",2016
47,Raqqa,Syria,2016-06-06,NULL,2016-06-06,ICEWS24606161,The Observatory and pro-Damascus Lebanese newspaper al-Akhbar said last week the government forces were targeting the IS-held town of Tabqa in Raqqa province.,Make statement,Islamic State hits back against Syrian army after advance,"(2016, 23, 3)",0,35.9528,39.0079,6,Ar Raqqah,Reuters News,5,Factiva,Egypt,Al-Akhbar,"Media,News,Print News,State Media,Information / Communication / Transparency Ministry,Social,Executive,Government",41356565,Syria,Military (Syria),"Military,Government",2016
48,Amman,Jordan,2016-06-06,NULL,2016-06-06,ICEWS24606228,"A single assailant had shot dead five people in the 6 June attack on an intelligence office near the capital Amman, private local Al-Rai news website has reported.",fight with small arms and light weapons,Single assailant reportedly behind attack on Jordan intelligence office,"(2016, 23, 3)",-10,31.9552,35.945,6,Muhafazat `Amman,BBC Monitoring Newsfile,1,Factiva,Jordan,Attacker (Jordan),"Dissident,Criminals / Gangs",41356654,Jordan,Citizen (Jordan),"Social,General Population / Civilian / Social",2016
