,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
20,Cairo,Egypt,2017-07-06,NULL,2017-07-06,ICEWS27806872,"The four foreign ministers, from Saudi Arabia, Egypt, the United Arab Emirates and Bahrain, had assembled in Cairo to coordinate the next steps in their confrontation with Qatar.",Make a visit,Arab ministers in Cairo agree to maintain boycott of Qatar,"(2017, 27, 3)",1.9,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,5,Factiva,Bahrain,Foreign Affairs (Bahrain),"Executive,Foreign Ministry,Government",44773328,Egypt,Egypt,NULL,2017
21,Cairo,Egypt,2017-07-06,NULL,2017-07-06,ICEWS27806873,"The four foreign ministers, from Saudi Arabia, Egypt, the United Arab Emirates and Bahrain, had assembled in Cairo to coordinate the next steps in their confrontation with Qatar.",Host a visit,Arab ministers in Cairo agree to maintain boycott of Qatar,"(2017, 27, 3)",2.8,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,5,Factiva,Egypt,Egypt,NULL,44773328,Bahrain,Foreign Affairs (Bahrain),"Executive,Foreign Ministry,Government",2017
28,NULL,Syria,2017-07-07,NULL,2017-07-07,ICEWS27802956,LAVROV SAYS PUTIN AND TRUMP AGREED ON CEASEFIRE IN PARTS OF SYRIA FROM JULY 9,Express intent to cooperate,LAVROV SAYS PUTIN AND TRUMP AGREED ON CEASEFIRE IN PARTS OF SYRIA FROM JULY 9,"(2017, 27, 3)",4,33.5102,36.2913,7,NULL,Reuters News,1,Factiva,Russian Federation,Vladimir Putin,"Parties,(National) Major Party,Center Right,Ideological,Executive,Government,Elite,Executive Office",44764146,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",2017
29,NULL,Syria,2017-07-07,NULL,2017-07-07,ICEWS27802957,LAVROV SAYS PUTIN AND TRUMP AGREED ON CEASEFIRE IN PARTS OF SYRIA FROM JULY 9,Express intent to cooperate,LAVROV SAYS PUTIN AND TRUMP AGREED ON CEASEFIRE IN PARTS OF SYRIA FROM JULY 9,"(2017, 27, 3)",4,33.5102,36.2913,7,NULL,Reuters News,1,Factiva,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",44764146,Russian Federation,Vladimir Putin,"Parties,(National) Major Party,Center Right,Ideological,Executive,Government,Elite,Executive Office",2017
32,NULL,Bahrain,2017-07-07,NULL,2017-07-07,ICEWS27810863,"She was warned then to stop her human rights activities, which included documenting police abuses in connection with the killing in May of five peaceful demonstrators in shootings that were condemned as 'unlawful' by UN human rights experts.",Criticize or denounce,Fears mount for Bahraini human rights activist. Arrest seen as part of crackdown on civil society in Gulf monarchy,"(2017, 27, 3)",-2,26.2154,50.5832,7,NULL,The Jerusalem Post,3,Factiva,NULL,United Nations,"International Government Organization,Global Diplomatic IGOs,Global",44782654,Bahrain,Protester (Bahrain),"Protestors / Popular Opposition / Mobs,Dissident",2017
33,NULL,Bahrain,2017-07-07,NULL,2017-07-07,ICEWS27810864,"'The Bahraini authorities must immediately and unconditionally release Ebtisam al-Saegh, whose only crime is speaking up against a government committed to crushing all forms of dissent.",Criticize or denounce,Fears mount for Bahraini human rights activist. Arrest seen as part of crackdown on civil society in Gulf monarchy,"(2017, 27, 3)",-2,26.2154,50.5832,7,NULL,The Jerusalem Post,5,Factiva,Bahrain,Citizen (Bahrain),"General Population / Civilian / Social,Social",44782654,Bahrain,Government (Bahrain),Government,2017
34,Cairo,Egypt,2017-07-07,NULL,2017-07-07,ICEWS27810785,"A Hamas delegation in Cairo said the humanitarian situation in the Gaza Strip will be eased, following a series of meetings with Egyptian officials.",Make statement,Hamas delegation to Cairo promises Gaza situation will improve. Islamist movement-PA trade blame over lack of Palestinian unity,"(2017, 27, 3)",0,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),International Religious,(National) Major Party,Parties",44782655,Occupied Palestinian Territory,"Palestinian Territory, Occupied",NULL,2017
35,Cairo,Egypt,2017-07-07,NULL,2017-07-07,ICEWS27810786,"The delegation led by Hamas Politburo member Rouhi Mushtaha arrived in Cairo on Sunday, 'to follow up on understandings' that a separate Hamas delegation and Egypt reached in June, according to the Islamist group.",Make a visit,Hamas delegation to Cairo promises Gaza situation will improve. Islamist movement-PA trade blame over lack of Palestinian unity,"(2017, 27, 3)",1.9,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),International Religious,(National) Major Party,Parties",44782655,Egypt,Egypt,NULL,2017
36,Cairo,Egypt,2017-07-07,NULL,2017-07-07,ICEWS27810788,"The delegation led by Hamas Politburo member Rouhi Mushtaha arrived in Cairo on Sunday, 'to follow up on understandings' that a separate Hamas delegation and Egypt reached in June, according to the Islamist group.",Host a visit,Hamas delegation to Cairo promises Gaza situation will improve. Islamist movement-PA trade blame over lack of Palestinian unity,"(2017, 27, 3)",2.8,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Egypt,Egypt,NULL,44782655,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),International Religious,(National) Major Party,Parties",2017
37,Cairo,Egypt,2017-07-07,NULL,2017-07-07,ICEWS27810787,"Since the first Hamas delegation's visit to Cairo, Egypt has sent a number of diesel fuel shipments to Gaza to alleviate the electricity crisis there.",Make a visit,Hamas delegation to Cairo promises Gaza situation will improve. Islamist movement-PA trade blame over lack of Palestinian unity,"(2017, 27, 3)",1.9,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,4,Factiva,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),International Religious,(National) Major Party,Parties",44782655,Egypt,Egypt,NULL,2017
38,Cairo,Egypt,2017-07-07,NULL,2017-07-07,ICEWS27810789,"Since the first Hamas delegation's visit to Cairo, Egypt has sent a number of diesel fuel shipments to Gaza to alleviate the electricity crisis there.",Host a visit,Hamas delegation to Cairo promises Gaza situation will improve. Islamist movement-PA trade blame over lack of Palestinian unity,"(2017, 27, 3)",2.8,30.0626,31.2497,7,Muhafazat al Qahirah,The Jerusalem Post,4,Factiva,Egypt,Egypt,NULL,44782655,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),International Religious,(National) Major Party,Parties",2017
39,NULL,Qatar,2017-07-07,NULL,2017-07-07,ICEWS27810766,"With the UAE, the Saudis are now also leading an economic and diplomatic boycott of Qatar, the Sunni Gulf state which is nevertheless allied to Shia Iran and which the Saudis rightly accuse of being behind much of global terrorism.",Conduct strike or boycott,Our Saudi Arabian frenemy,"(2017, 27, 3)",-6.5,25.2793,51.5224,7,NULL,The Jerusalem Post,6,Factiva,Saudi Arabia,Citizen (Saudi Arabia),"Social,General Population / Civilian / Social",44782671,Qatar,Qatar,NULL,2017
79,Baghdad,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801567,"BAGHDAD, July 10 (Xinhua) -- Iraqi Prime Minister Haider al-Abadi on Monday called on all Iraqi factions to coexist to maintain the recent victories over the extremist Islamic State (IS) militants and to thwart their plots to divide the Iraqi people.",Make an appeal or request,Iraqi PM urges all Iraqi factions to coexist to maintain victory over IS militants,"(2017, 28, 3)",3,33.3406,44.4009,7,Muhafazat Baghdad,Xinhua News Agency,1,Factiva,Iraq,Haider Al-Abadi,"Legislative / Parliamentary,Ideological,Executive,Fundamentalist,Executive Office,Parties,Lower House,Muslim,Shia,International Religious,(National) Major Party,Government",44761136,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2017
80,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801568,"Our ambition is that all displaced people from all religions, ethnic groups and sects, including our brothers the Christians, will return to their homes in Mosul,' Abadi said in a statement by his office after his meeting with a delegation of Mosul's Christian residents.",Express intent to release persons or property,Iraqi PM urges all Iraqi factions to coexist to maintain victory over IS militants,"(2017, 28, 3)",7,36.335,43.1189,7,Muhafazat Ninawa,Xinhua News Agency,3,Factiva,Iraq,Christian (Iraq),"Social,National Religious,Christian,International Religious",44761136,Iraq,Iraq,NULL,2017
81,Doha,Qatar,2017-07-10,NULL,2017-07-10,ICEWS27801577,He said Qatar's exports to the four Asian countries accounted for nearly three quarters of the country's total exports.,Make statement,"CORRECTED-Qatar says exports, including LNG, not affected by Gulf boycott","(2017, 28, 3)",0,25.2793,51.5224,7,Baladiyat ad Dawhah,Reuters News,3,Factiva,Qatar,Energy Department/Ministry (Qatar),"Government,Executive,Energy Ministry",44761179,Qatar,Qatar,NULL,2017
82,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801560,"IS's news outlet Amaq said the troops were killed by IS snipers in the Maydan district, where IS fighters have reportedly pledged to fight to the death.",Use unconventional violence,IS says it killed 10 Iraqi troops in Mosul's Old City,"(2017, 28, 3)",-9,36.335,43.1189,7,Muhafazat Ninawa,BBC Monitoring Newsfile,3,Factiva,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",44761204,Iraq,Military (Iraq),"Military,Government",2017
83,NULL,Qatar,2017-07-10,NULL,2017-07-10,ICEWS27801678,"Saudi Arabia, the United Arab Emirates (UAE), Egypt and Bahrain last month cut off diplomatic relations, severed air, land and sea links with Qatar and ordered Qatari citizens to leave their countries within two weeks, accusing it of backing terrorism and extremism.",Demand,Roundup: Qatar seeks compensation for damages from Arab blockade amid continuing \ncrisis,"(2017, 28, 3)",-5,25.2793,51.5224,7,NULL,Xinhua News Agency,5,Factiva,Egypt,Egypt,NULL,44761283,Qatar,Citizen (Qatar),"General Population / Civilian / Social,Social",2017
84,NULL,Qatar,2017-07-10,NULL,2017-07-10,ICEWS27801679,"Saudi Arabia, the United Arab Emirates (UAE), Egypt and Bahrain last month cut off diplomatic relations, severed air, land and sea links with Qatar and ordered Qatari citizens to leave their countries within two weeks, accusing it of backing terrorism and extremism.",Demand,Roundup: Qatar seeks compensation for damages from Arab blockade amid continuing \ncrisis,"(2017, 28, 3)",-5,25.2793,51.5224,7,NULL,Xinhua News Agency,5,Factiva,Bahrain,Bahrain,NULL,44761283,Qatar,Citizen (Qatar),"General Population / Civilian / Social,Social",2017
85,Daraa,Syria,2017-07-10,NULL,2017-07-10,ICEWS27801583,"On Friday, following the meeting between US and Russian presidents, Donald Trump and Vladimir Putin, Russian Foreign Minister Sergey Lavrov said that the United States, Russia and Jordan agreed on ceasefire in southwestern Syria covering the Daraa, Quneitra and As-Suwayda governorates.",Express intent to cooperate,Syrian Army Liberates From IS 15 Villages in Southern Province of As-Suwayda – Source,"(2017, 28, 3)",4,32.6189,36.1021,7,Muhafazat Dar`a,Unknown,4,Factiva,United States,United States,NULL,44761306,Russian Federation,Russia,NULL,2017
86,Daraa,Syria,2017-07-10,NULL,2017-07-10,ICEWS27801584,"On Friday, following the meeting between US and Russian presidents, Donald Trump and Vladimir Putin, Russian Foreign Minister Sergey Lavrov said that the United States, Russia and Jordan agreed on ceasefire in southwestern Syria covering the Daraa, Quneitra and As-Suwayda governorates.",Express intent to cooperate,Syrian Army Liberates From IS 15 Villages in Southern Province of As-Suwayda – Source,"(2017, 28, 3)",4,32.6189,36.1021,7,Muhafazat Dar`a,Unknown,4,Factiva,Jordan,Jordan,NULL,44761306,Russian Federation,Russia,NULL,2017
87,Daraa,Syria,2017-07-10,NULL,2017-07-10,ICEWS27801585,"On Friday, following the meeting between US and Russian presidents, Donald Trump and Vladimir Putin, Russian Foreign Minister Sergey Lavrov said that the United States, Russia and Jordan agreed on ceasefire in southwestern Syria covering the Daraa, Quneitra and As-Suwayda governorates.",Express intent to cooperate,Syrian Army Liberates From IS 15 Villages in Southern Province of As-Suwayda – Source,"(2017, 28, 3)",4,32.6189,36.1021,7,Muhafazat Dar`a,Unknown,4,Factiva,Russian Federation,Russia,NULL,44761306,United States,United States,NULL,2017
88,Daraa,Syria,2017-07-10,NULL,2017-07-10,ICEWS27801586,"On Friday, following the meeting between US and Russian presidents, Donald Trump and Vladimir Putin, Russian Foreign Minister Sergey Lavrov said that the United States, Russia and Jordan agreed on ceasefire in southwestern Syria covering the Daraa, Quneitra and As-Suwayda governorates.",Express intent to cooperate,Syrian Army Liberates From IS 15 Villages in Southern Province of As-Suwayda – Source,"(2017, 28, 3)",4,32.6189,36.1021,7,Muhafazat Dar`a,Unknown,4,Factiva,Jordan,Jordan,NULL,44761306,United States,United States,NULL,2017
89,Daraa,Syria,2017-07-10,NULL,2017-07-10,ICEWS27801587,"On Friday, following the meeting between US and Russian presidents, Donald Trump and Vladimir Putin, Russian Foreign Minister Sergey Lavrov said that the United States, Russia and Jordan agreed on ceasefire in southwestern Syria covering the Daraa, Quneitra and As-Suwayda governorates.",Express intent to cooperate,Syrian Army Liberates From IS 15 Villages in Southern Province of As-Suwayda – Source,"(2017, 28, 3)",4,32.6189,36.1021,7,Muhafazat Dar`a,Unknown,4,Factiva,Russian Federation,Russia,NULL,44761306,Jordan,Jordan,NULL,2017
90,Daraa,Syria,2017-07-10,NULL,2017-07-10,ICEWS27801588,"On Friday, following the meeting between US and Russian presidents, Donald Trump and Vladimir Putin, Russian Foreign Minister Sergey Lavrov said that the United States, Russia and Jordan agreed on ceasefire in southwestern Syria covering the Daraa, Quneitra and As-Suwayda governorates.",Express intent to cooperate,Syrian Army Liberates From IS 15 Villages in Southern Province of As-Suwayda – Source,"(2017, 28, 3)",4,32.6189,36.1021,7,Muhafazat Dar`a,Unknown,4,Factiva,United States,United States,NULL,44761306,Jordan,Jordan,NULL,2017
91,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801563,Turkish President Recep Tayyip Erdogan says he welcomes news that the fight against the Islamic State group in Mosul is nearing its ends but says the once oil-rich city has been left in ruins.,Make statement,The Latest: Turkey's Erdogan: Mosul may be free but in ruins,"(2017, 28, 3)",0,36.335,43.1189,7,Muhafazat Ninawa,Associated Press Newswires,3,Factiva,Turkey,Recep Tayyip Erdoğan,"Government,Executive,Executive Office,Elite,Parties,Center Right,Ideological,International Religious,(National) Major Party,Sunni",44761335,Iraq,Iraq,NULL,2017
92,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801564,Erdogan says Turkey is 'very happy about the news that a conclusion (in the battle for) Mosul is being reached' but cautioned that 'the point which Mosul has reached is very important.',Make statement,The Latest: Turkey's Erdogan: Mosul may be free but in ruins,"(2017, 28, 3)",0,36.335,43.1189,7,Muhafazat Ninawa,Associated Press Newswires,6,Factiva,Turkey,Recep Tayyip Erdoğan,"Government,Executive,Executive Office,Elite,Parties,Center Right,Ideological,International Religious,(National) Major Party,Sunni",44761335,Turkey,Turkey,NULL,2017
93,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801654,Iraqi forces fought to eliminate the last pockets of Islamic State group resistance in Mosul on Monday after the premier visited the devastated city to congratulate troops on securing victory.,Praise or endorse,TOPSHOTS Iraqi forces push to clear last pockets of IS in Mosul,"(2017, 28, 3)",3.4,36.335,43.1189,7,Muhafazat Ninawa,Agence France-Presse,1,Factiva,Iraq,Iraq,NULL,44761348,Iraq,Military (Iraq),"Military,Government",2017
94,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801653,Prime Minister Haider al-Abadi visited Mosul on Sunday and hailed Iraq's 'heroic fighting forces' after months of difficult battles that have left much of the city in ruins.,Make a visit,TOPSHOTS Iraqi forces push to clear last pockets of IS in Mosul,"(2017, 28, 3)",1.9,36.335,43.1189,7,Muhafazat Ninawa,Agence France-Presse,3,Factiva,Iraq,Haider Al-Abadi,"Legislative / Parliamentary,Ideological,Executive,Fundamentalist,Executive Office,Parties,Lower House,Muslim,Shia,International Religious,(National) Major Party,Government",44761348,Iraq,Iraq,NULL,2017
95,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801656,Prime Minister Haider al-Abadi visited Mosul on Sunday and hailed Iraq's 'heroic fighting forces' after months of difficult battles that have left much of the city in ruins.,Host a visit,TOPSHOTS Iraqi forces push to clear last pockets of IS in Mosul,"(2017, 28, 3)",2.8,36.335,43.1189,7,Muhafazat Ninawa,Agence France-Presse,3,Factiva,Iraq,Iraq,NULL,44761348,Iraq,Haider Al-Abadi,"Legislative / Parliamentary,Ideological,Executive,Fundamentalist,Executive Office,Parties,Lower House,Muslim,Shia,International Religious,(National) Major Party,Government",2017
96,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801655,"Upon his arrival in the city, Abadi's office said he was visiting 'liberated' Mosul to congratulate troops on a 'major victory'.",Praise or endorse,TOPSHOTS Iraqi forces push to clear last pockets of IS in Mosul,"(2017, 28, 3)",3.4,36.335,43.1189,7,Muhafazat Ninawa,Agence France-Presse,5,Factiva,Iraq,Iraq,NULL,44761348,Iraq,Military (Iraq),"Military,Government",2017
122,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801746,"She said she had also directed the Indian embassy to extend all help to the stranded Indians,' a spokesperson of the Chief Minister's Office (CMO) disclosed here.",Provide aid,Amarinder speaks to Sushma on 39 Indian hostages in Mosul,"(2017, 28, 3)",7,36.335,43.1189,7,Muhafazat Ninawa,Indo-Asian News Service,5,Factiva,India,Foreign Affairs (India),"Government,Executive,Foreign Ministry",44761700,India,Citizen (India),"Social,General Population / Civilian / Social",2017
123,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801874,"BEIRUT, July 10 (Sputnik) - The Syrian government congratulated Iraq on the full liberation of the city of Mosul from the Islamic State terrorist group (banned in Russia and many other countries), the Syrian Foreign Ministry said in a statement Monday.",Praise or endorse,Syrian Authorities Congratulate Iraq on Victory Over IS in Mosul - Statement,"(2017, 28, 3)",3.4,36.335,43.1189,7,Muhafazat Ninawa,Unknown,1,Factiva,Syria,Government (Syria),Government,44761725,Iraq,Iraq,NULL,2017
124,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801872,"The same day, Iraq's Prime Minister Haider Abadi arrived in Mosul to declare the city's liberation from the IS jihadists.",Make statement,Syrian Authorities Congratulate Iraq on Victory Over IS in Mosul - Statement,"(2017, 28, 3)",0,36.335,43.1189,7,Muhafazat Ninawa,Unknown,3,Factiva,Iraq,Haider Al-Abadi,"Shia,(National) Major Party,Lower House,Government,Parties,Legislative / Parliamentary,Ideological,Executive Office,Fundamentalist,International Religious,Executive,Muslim",44761725,Iraq,Iraq,NULL,2017
125,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801873,"The same day, Iraq's Prime Minister Haider Abadi arrived in Mosul to declare the city's liberation from the IS jihadists.",Make a visit,Syrian Authorities Congratulate Iraq on Victory Over IS in Mosul - Statement,"(2017, 28, 3)",1.9,36.335,43.1189,7,Muhafazat Ninawa,Unknown,3,Factiva,Iraq,Haider Al-Abadi,"Shia,(National) Major Party,Lower House,Government,Parties,Legislative / Parliamentary,Ideological,Executive Office,Fundamentalist,International Religious,Executive,Muslim",44761725,Iraq,Iraq,NULL,2017
126,Mosul,Iraq,2017-07-10,NULL,2017-07-10,ICEWS27801875,"The same day, Iraq's Prime Minister Haider Abadi arrived in Mosul to declare the city's liberation from the IS jihadists.",Host a visit,Syrian Authorities Congratulate Iraq on Victory Over IS in Mosul - Statement,"(2017, 28, 3)",2.8,36.335,43.1189,7,Muhafazat Ninawa,Unknown,3,Factiva,Iraq,Iraq,NULL,44761725,Iraq,Haider Al-Abadi,"Shia,(National) Major Party,Lower House,Government,Parties,Legislative / Parliamentary,Ideological,Executive Office,Fundamentalist,International Religious,Executive,Muslim",2017
127,Amman,Jordan,2017-07-10,NULL,2017-07-10,ICEWS27801796,"MOSCOW, July 10 (Sputnik) - Russia, the United States and Jordan have agreed to form a southwestern Syria ceasefire monitoring center in Amman, Russian Foreign Minister Sergey Lavrov said Monday.",Express intent to cooperate,"Russia, US, Jordan Form Southwest Syria Truce Monitoring Center in Amman- Foreign Minister","(2017, 28, 3)",4,31.9552,35.945,7,Muhafazat `Amman,Unknown,1,Factiva,United States,United States,NULL,44761726,Jordan,Jordan,NULL,2017
128,Amman,Jordan,2017-07-10,NULL,2017-07-10,ICEWS27801797,"MOSCOW, July 10 (Sputnik) - Russia, the United States and Jordan have agreed to form a southwestern Syria ceasefire monitoring center in Amman, Russian Foreign Minister Sergey Lavrov said Monday.",Express intent to cooperate,"Russia, US, Jordan Form Southwest Syria Truce Monitoring Center in Amman- Foreign Minister","(2017, 28, 3)",4,31.9552,35.945,7,Muhafazat `Amman,Unknown,1,Factiva,Jordan,Jordan,NULL,44761726,United States,United States,NULL,2017
