,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
5,Aleppo,Syria,2017-01-11,NULL,2017-01-11,ICEWS25370571,"The Syrian army, backed by Russian and Iranian allies, has recaptured Aleppo, a major victory for Syrian President Bashar Assad in Syria's six-year-long civil war.",Cooperate militarily,Aleppo: Meltdown of humanity,"(2017, 2, 3)",7.4,36.2012,37.1612,1,Muhafazat Halab,The Jerusalem Post,1,Factiva,Russian Federation,Russia,NULL,43230145,Syria,Military (Syria),"Military,Government",2017
6,Aleppo,Syria,2017-01-11,NULL,2017-01-11,ICEWS25370574,"The Syrian army, backed by Russian and Iranian allies, has recaptured Aleppo, a major victory for Syrian President Bashar Assad in Syria's six-year-long civil war.",Occupy territory,Aleppo: Meltdown of humanity,"(2017, 2, 3)",-9.5,36.2012,37.1612,1,Muhafazat Halab,The Jerusalem Post,1,Factiva,Syria,Military (Syria),"Military,Government",43230145,Syria,Syria,NULL,2017
7,Aleppo,Syria,2017-01-11,NULL,2017-01-11,ICEWS25370572,"However, it is not the same city the rebels and regime were first fighting for.",Use unconventional violence,Aleppo: Meltdown of humanity,"(2017, 2, 3)",-9,36.2012,37.1612,1,Muhafazat Halab,The Jerusalem Post,2,Factiva,Syria,Armed Rebel (Syria),"Dissident,Rebel",43230145,Syria,Syria,NULL,2017
8,Aleppo,Syria,2017-01-11,NULL,2017-01-11,ICEWS25370573,"However, it is not the same city the rebels and regime were first fighting for.",Use conventional military force,Aleppo: Meltdown of humanity,"(2017, 2, 3)",-10,36.2012,37.1612,1,Muhafazat Halab,The Jerusalem Post,2,Factiva,Syria,Syria,NULL,43230145,Syria,Armed Rebel (Syria),"Dissident,Rebel",2017
9,Beirut,Lebanon,2017-01-11,NULL,2017-01-11,ICEWS25370557,"Factions of the Palestine Liberation Organization, Hamas, and Islamic Jihad met in Beirut on Tuesday to discuss the possibility of holding the first meeting of the Palestinian National Council (PNC) in seven years.",Consult,Palestinian factions seek renewed meeting of PLO parliament,"(2017, 2, 3)",1,33.8889,35.4944,1,Beyrouth,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Palestine Liberation Organization,"Parties,Dissident",43230166,Occupied Palestinian Territory,Hamas,"Parties,(National) Major Party,International Religious,Dissident,Muslim,Nongovernmental Organization (International)",2017
10,Beirut,Lebanon,2017-01-11,NULL,2017-01-11,ICEWS25370558,"Factions of the Palestine Liberation Organization, Hamas, and Islamic Jihad met in Beirut on Tuesday to discuss the possibility of holding the first meeting of the Palestinian National Council (PNC) in seven years.",Consult,Palestinian factions seek renewed meeting of PLO parliament,"(2017, 2, 3)",1,33.8889,35.4944,1,Beyrouth,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Islamic Jihad,"International Religious,Dissident,Muslim,Organized Violent",43230166,Occupied Palestinian Territory,Hamas,"Parties,(National) Major Party,International Religious,Dissident,Muslim,Nongovernmental Organization (International)",2017
11,Beirut,Lebanon,2017-01-11,NULL,2017-01-11,ICEWS25370559,"Factions of the Palestine Liberation Organization, Hamas, and Islamic Jihad met in Beirut on Tuesday to discuss the possibility of holding the first meeting of the Palestinian National Council (PNC) in seven years.",Consult,Palestinian factions seek renewed meeting of PLO parliament,"(2017, 2, 3)",1,33.8889,35.4944,1,Beyrouth,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Hamas,"Parties,(National) Major Party,International Religious,Dissident,Muslim,Nongovernmental Organization (International)",43230166,Occupied Palestinian Territory,Palestine Liberation Organization,"Parties,Dissident",2017
12,Beirut,Lebanon,2017-01-11,NULL,2017-01-11,ICEWS25370560,"Factions of the Palestine Liberation Organization, Hamas, and Islamic Jihad met in Beirut on Tuesday to discuss the possibility of holding the first meeting of the Palestinian National Council (PNC) in seven years.",Consult,Palestinian factions seek renewed meeting of PLO parliament,"(2017, 2, 3)",1,33.8889,35.4944,1,Beyrouth,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Islamic Jihad,"International Religious,Dissident,Muslim,Organized Violent",43230166,Occupied Palestinian Territory,Palestine Liberation Organization,"Parties,Dissident",2017
13,Beirut,Lebanon,2017-01-11,NULL,2017-01-11,ICEWS25370561,"Factions of the Palestine Liberation Organization, Hamas, and Islamic Jihad met in Beirut on Tuesday to discuss the possibility of holding the first meeting of the Palestinian National Council (PNC) in seven years.",Consult,Palestinian factions seek renewed meeting of PLO parliament,"(2017, 2, 3)",1,33.8889,35.4944,1,Beyrouth,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Hamas,"Parties,(National) Major Party,International Religious,Dissident,Muslim,Nongovernmental Organization (International)",43230166,Occupied Palestinian Territory,Islamic Jihad,"International Religious,Dissident,Muslim,Organized Violent",2017
14,Beirut,Lebanon,2017-01-11,NULL,2017-01-11,ICEWS25370562,"Factions of the Palestine Liberation Organization, Hamas, and Islamic Jihad met in Beirut on Tuesday to discuss the possibility of holding the first meeting of the Palestinian National Council (PNC) in seven years.",Consult,Palestinian factions seek renewed meeting of PLO parliament,"(2017, 2, 3)",1,33.8889,35.4944,1,Beyrouth,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Palestine Liberation Organization,"Parties,Dissident",43230166,Occupied Palestinian Territory,Islamic Jihad,"International Religious,Dissident,Muslim,Organized Violent",2017
