,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
7,Cairo,Egypt,2017-09-13,NULL,2017-09-13,ICEWS28040252,"'The delegation affirmed its readiness to hold meetings with Fatah in Cairo immediately to achieve an agreement,' Hamas said.",Express intent to meet or negotiate,Hamas says ready to talk with Fatah,"(2017, 37, 3)",4,30.0626,31.2497,9,Muhafazat al Qahirah,The Jerusalem Post,3,Factiva,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),Parties,(National) Major Party,International Religious",45351925,Occupied Palestinian Territory,Fatah,"Dissident,Parties,(National) Major Party,Center Left,Ideological",2017
8,Cairo,Egypt,2017-09-13,NULL,2017-09-13,ICEWS28040253,"The Hamas delegation, which includes several senior officials from Gaza and the abroad, arrived in Cairo on Sunday.©",Make a visit,Hamas says ready to talk with Fatah,"(2017, 37, 3)",1.9,30.0626,31.2497,9,Muhafazat al Qahirah,The Jerusalem Post,5,Factiva,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),Parties,(National) Major Party,International Religious",45351925,Egypt,Egypt,NULL,2017
9,Cairo,Egypt,2017-09-13,NULL,2017-09-13,ICEWS28040258,"The Hamas delegation, which includes several senior officials from Gaza and the abroad, arrived in Cairo on Sunday.©",Host a visit,Hamas says ready to talk with Fatah,"(2017, 37, 3)",2.8,30.0626,31.2497,9,Muhafazat al Qahirah,The Jerusalem Post,5,Factiva,Egypt,Egypt,NULL,45351925,Occupied Palestinian Territory,Hamas,"Dissident,Muslim,Nongovernmental Organization (International),Parties,(National) Major Party,International Religious",2017
34,Doha,Qatar,2017-09-18,NULL,2017-09-18,ICEWS28039222,"The wealthy country is at the heart of a regional dispute over the funding of terrorism, and Saudi Arabia, Bahrain, the UAE and Egypt have since June imposed sanctions on Qatar, accusing it of financing terror groups, an allegation Doha denies.",Accuse,UK to Supply Qatar with Eurofighter Jets in Billion-Dollar Arms Deal,"(2017, 38, 3)",-2,25.2793,51.5224,9,Baladiyat ad Dawhah,FARS News Agency,4,Factiva,Qatar,Qatar,NULL,45349054,Saudi Arabia,Saudi Arabia,NULL,2017
35,Doha,Qatar,2017-09-18,NULL,2017-09-18,ICEWS28039218,"Speaking in Qatar on Sunday, where he met with Qatari defense minister Khalid Bin Mohammed Al Attiyad, Fallon said he hoped the deal would 'enhance security within the region'.",Make statement,UK to Supply Qatar with Eurofighter Jets in Billion-Dollar Arms Deal,"(2017, 38, 3)",0,25.2793,51.5224,9,Baladiyat ad Dawhah,FARS News Agency,5,Factiva,United Kingdom,Michael Fallon,"Legislative / Parliamentary,Executive,Government,Defense / Security Ministry,Ideological,Center Right,(National) Major Party,Parties",45349054,United Kingdom,Boris Johnson,"Cabinet,Executive,Government,Elite,Ideological,Center Right,(National) Major Party,Parties,Foreign Ministry",2017
36,Doha,Qatar,2017-09-18,NULL,2017-09-18,ICEWS28039221,"Speaking in Qatar on Sunday, where he met with Qatari defense minister Khalid Bin Mohammed Al Attiyad, Fallon said he hoped the deal would 'enhance security within the region'.",Consult,UK to Supply Qatar with Eurofighter Jets in Billion-Dollar Arms Deal,"(2017, 38, 3)",1,25.2793,51.5224,9,Baladiyat ad Dawhah,FARS News Agency,5,Factiva,United Kingdom,Boris Johnson,"Cabinet,Executive,Government,Elite,Ideological,Center Right,(National) Major Party,Parties,Foreign Ministry",45349054,Qatar,Defense / Security Ministry (Qatar),"Defense / Security Ministry,Government,Executive",2017
37,Doha,Qatar,2017-09-18,NULL,2017-09-18,ICEWS28039223,"Speaking in Qatar on Sunday, where he met with Qatari defense minister Khalid Bin Mohammed Al Attiyad, Fallon said he hoped the deal would 'enhance security within the region'.",Consult,UK to Supply Qatar with Eurofighter Jets in Billion-Dollar Arms Deal,"(2017, 38, 3)",1,25.2793,51.5224,9,Baladiyat ad Dawhah,FARS News Agency,5,Factiva,Qatar,Defense / Security Ministry (Qatar),"Defense / Security Ministry,Government,Executive",45349054,United Kingdom,Boris Johnson,"Cabinet,Executive,Government,Elite,Ideological,Center Right,(National) Major Party,Parties,Foreign Ministry",2017
38,Chachan,Syria,2017-09-18,NULL,2017-09-18,ICEWS28039249,"Iraqi air raids on ISIL's positions in al-Forat region near border with Syrian, al-Resaleh neighborhood in the town of al-Qa'em and al-Shishan region killed tens of terrorists, including four top commanders and bomb-making experts of ISIL and wounded scores more.",Employ aerial weapons,"Over 300 ISIL Terrorists Killed in Air Raids in Iraq, Syria","(2017, 38, 3)",-10,36.8101,40.1509,9,Muhafazat al Hasakah,FARS News Agency,4,Factiva,Iraq,Iraq,NULL,45349058,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Sunni,Dissident,Insurgents,Muslim,Ideological,International Religious",2017
39,NULL,Syria,2017-09-18,NULL,2017-09-18,ICEWS28039210,"Sept 18 (Interfax) - Khasan Tagirov, a Chechen native, who is on the international wanted persons list and who left for Syria and was imprisoned in Iraq, calls on young Muslims not to join ISIL.",Make a visit,Kadyrov publishes address by Chechen man imprisoned in Iraq calling on Muslims not to join ISIL,"(2017, 38, 3)",1.9,33.5102,36.2913,9,NULL,Interfax News Service,2,Factiva,Russian Federation,Chechen,"Chechen,National Ethnic Minority,International Ethnic,Social,National Ethnic",45349197,Syria,Syria,NULL,2017
40,NULL,Syria,2017-09-18,NULL,2017-09-18,ICEWS28039213,"Sept 18 (Interfax) - Khasan Tagirov, a Chechen native, who is on the international wanted persons list and who left for Syria and was imprisoned in Iraq, calls on young Muslims not to join ISIL.",Host a visit,Kadyrov publishes address by Chechen man imprisoned in Iraq calling on Muslims not to join ISIL,"(2017, 38, 3)",2.8,33.5102,36.2913,9,NULL,Interfax News Service,2,Factiva,Syria,Syria,NULL,45349197,Russian Federation,Chechen,"Chechen,National Ethnic Minority,International Ethnic,Social,National Ethnic",2017
