,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
39,Doha,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724888,"DOHA (Reuters) - Qatar held military exercises with Turkish troops on Monday, demonstrating one of its few strong alliances after two weeks of ostracism and economic isolation imposed by neighbors which accuse the U.S. ally of supporting terrorism.",Cooperate militarily,Turkish troops hold exercises in Qatar in show of support,"(2017, 25, 3)",7.4,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,1,Factiva,Turkey,Military (Turkey),"Military,Government",44586091,Qatar,Qatar,NULL,2017
40,Doha,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724889,"DOHA (Reuters) - Qatar held military exercises with Turkish troops on Monday, demonstrating one of its few strong alliances after two weeks of ostracism and economic isolation imposed by neighbors which accuse the U.S. ally of supporting terrorism.",Cooperate militarily,Turkish troops hold exercises in Qatar in show of support,"(2017, 25, 3)",7.4,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,1,Factiva,Qatar,Qatar,NULL,44586091,Turkey,Military (Turkey),"Military,Government",2017
41,Doha,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724886,"It reported that additional Turkish troops had arrived in Qatar on Sunday for the exercises, although military sources in the region told Reuters the operation actually involved Turkish troops that were already present rather than new arrivals.",Host a visit,Turkish troops hold exercises in Qatar in show of support,"(2017, 25, 3)",2.8,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,3,Factiva,Qatar,Qatar,NULL,44586091,Turkey,Military (Turkey),"Military,Government",2017
42,Doha,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724887,"It reported that additional Turkish troops had arrived in Qatar on Sunday for the exercises, although military sources in the region told Reuters the operation actually involved Turkish troops that were already present rather than new arrivals.",Occupy territory,Turkish troops hold exercises in Qatar in show of support,"(2017, 25, 3)",-9.5,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,3,Factiva,Turkey,Turkey,NULL,44586091,Qatar,Qatar,NULL,2017
43,Doha,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724891,"It reported that additional Turkish troops had arrived in Qatar on Sunday for the exercises, although military sources in the region told Reuters the operation actually involved Turkish troops that were already present rather than new arrivals.",Make a visit,Turkish troops hold exercises in Qatar in show of support,"(2017, 25, 3)",1.9,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,3,Factiva,Turkey,Military (Turkey),"Military,Government",44586091,Qatar,Qatar,NULL,2017
44,Doha,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724890,"Turkey is one of the few powerful countries in the Middle East to stand squarely by Qatar after Saudi Arabia, Egypt and several other states proclaimed it a supporter of terrorism and cut off all economic and diplomatic ties.",Defend verbally,Turkish troops hold exercises in Qatar in show of support,"(2017, 25, 3)",3.5,25.2793,51.5224,6,Baladiyat ad Dawhah,Reuters News,4,Factiva,Turkey,Turkey,NULL,44586091,Qatar,Qatar,NULL,2017
45,Raqqa,Syria,2017-06-19,NULL,2017-06-19,ICEWS27724892,"BEIRUT, June 19 (Reuters) - U.S.-backed Syrian militias accused the Syrian government on Monday of bombing their positions southwest of Raqqa city in recent days and threatened to retaliate if the attacks continue.",Accuse,UPDATE 1-U.S.-backed SDF will retaliate if Syrian govt attacks again - spokesman,"(2017, 25, 3)",-2,35.9528,39.0079,6,Ar Raqqah,Reuters News,2,Factiva,Syria,Al-Jaysh al-Sha'bi,"Military,Government",44586096,Syria,Government (Syria),Government,2017
46,NULL,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724908,Saudi diplomats across the world are speaking out to clarify facts that Qatar is trying to hide and obscure.,Make statement,Qatar’s lies exposed,"(2017, 25, 3)",0,25.2793,51.5224,6,NULL,Al Arabiya,2,Factiva,Saudi Arabia,Foreign Affairs (Saudi Arabia),"Government,Executive,Foreign Ministry",44586127,Qatar,Qatar,NULL,2017
47,NULL,Qatar,2017-06-19,NULL,2017-06-19,ICEWS27724907,"When Saudi Foreign Minister Adel al-Jubeir said that the King Salman Center for Humanitarian Aid and Relief is willing to support Qatar, he was addressing Qatari lies that speak about a siege.",Make statement,Qatar’s lies exposed,"(2017, 25, 3)",0,25.2793,51.5224,6,NULL,Al Arabiya,3,Factiva,Saudi Arabia,Adel al-Jubeir,"Government,Executive,Foreign Ministry",44586127,Qatar,Qatar,NULL,2017
48,Damascus,Syria,2017-06-19,NULL,2017-06-19,ICEWS27724919,"MOSCOW, June 19 (Sputnik) - The US-backed Syrian Democratic Forces (SDF) accused Damascus of attacks against the positions liberated by them from the Islamic State (IS, outlawed in Russia) terrorist group and promised to respond to the similar Damascus' operations in future, SDF spokesman Talal Selo said Monday.",Accuse,"US-Backed SDF Accuse Damascus of Attacks Against Positions, Threaten to Respond","(2017, 25, 3)",-2,33.5102,36.2913,6,Dimashq,Unknown,1,Factiva,United States,Military (United States),"Military,Government",44586161,Syria,Syria,NULL,2017
